DATA_GERACAO;HORA_GERACAO;ANO_ELEICAO;NUM_TURNO;DESCRICAO_ELEICAO;SIGLA_UF;SIGLA_UE;CODIGO_MUN;NOME_MUN;ZONA;COD_CARGO;DESC_CARGO;TIPO_LEGENDA;NOME_COLIGACAO;CAMPOSICAO_LEGENDA;PARTIDO;NUM_PARTIDO;NOME_PART;QTDE_VOTOS;QTDE_VOTOS_LEGENDA;SEQUENCIAL_COLIGACAO
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;5;SENADOR;C;VITORIA DO POVO;#NE#;PT;13;PARTIDO DOS TRABALHADORES;2597;0;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;5;SENADOR;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;6;0;200000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;CORAGEM PRA MUDAR II;#NE#;PC do B;65;PARTIDO COMUNISTA DO BRASIL;40;4;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;CORAGEM PRA MUDAR II;#NE#;PDT;12;PARTIDO DEMOCRÁTICO TRABALHISTA;15;23;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;CORAGEM PRA MUDAR II;#NE#;PRP;44;PARTIDO REPUBLICANO PROGRESSISTA;2;4;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;FORÇA DA UNIÃO;#NE#;DEM;25;DEMOCRATAS;186;63;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;FORÇA DA UNIÃO;#NE#;PSC;20;PARTIDO SOCIAL CRISTÃO;0;1;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;FORÇA DA UNIÃO;#NE#;PTN;19;PARTIDO TRABALHISTA NACIONAL;0;1;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;FORÇA DA UNIÃO;#NE#;PMN;33;PARTIDO DA MOBILIZAÇÃO NACIONAL;762;14;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;FORÇA DA UNIÃO;#NE#;PSDB;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;63;37;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PHS;31;PARTIDO HUMANISTA DA SOLIDARIEDADE;6;2;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PP;11;PARTIDO PROGRESSISTA;3;36;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PRB;10;PARTIDO REPUBLICANO BRASILEIRO;2;5;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PSDC;27;PARTIDO SOCIAL DEMOCRATA CRISTÃO;0;3;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;POR UM RIO GRANDE DO NORTE MELHOR;#NE#;PV;43;PARTIDO VERDE;245;8;200000000006
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;POR UM RIO GRANDE DO NORTE MELHOR;#NE#;PR;22;PARTIDO DA REPÚBLICA;2056;27;200000000006
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;POR UM RIO GRANDE DO NORTE MELHOR;#NE#;PMDB;15;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1697;135;200000000006
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;VITORIA DO POVO;#NE#;PPS;23;PARTIDO POPULAR SOCIALISTA;131;3;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;VITORIA DO POVO;#NE#;PSB;40;PARTIDO SOCIALISTA BRASILEIRO;149;52;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;VITORIA DO POVO;#NE#;PTB;14;PARTIDO TRABALHISTA BRASILEIRO;0;6;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;C;VITORIA DO POVO;#NE#;PT;13;PARTIDO DOS TRABALHADORES;1474;55;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;P;PARTIDO COMUNISTA BRASILEIRO;#NE#;PCB;21;PARTIDO COMUNISTA BRASILEIRO;2;2;200000000021
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;P;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;#NE#;PRTB;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;0;3;200000000008
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;6;DEPUTADO FEDERAL;P;PARTIDO TRABALHISTA CRISTÃO;#NE#;PTC;36;PARTIDO TRABALHISTA CRISTÃO;0;1;200000000001
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;CORAGEM PRA MUDAR II;#NE#;PC do B;65;PARTIDO COMUNISTA DO BRASIL;114;3;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;CORAGEM PRA MUDAR II;#NE#;PDT;12;PARTIDO DEMOCRÁTICO TRABALHISTA;99;61;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;CORAGEM PRA MUDAR II;#NE#;PRP;44;PARTIDO REPUBLICANO PROGRESSISTA;1;3;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;FORÇA DA UNIÃO;#NE#;DEM;25;DEMOCRATAS;145;31;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;FORÇA DA UNIÃO;#NE#;PSC;20;PARTIDO SOCIAL CRISTÃO;0;2;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;FORÇA DA UNIÃO;#NE#;PTN;19;PARTIDO TRABALHISTA NACIONAL;0;2;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;FORÇA DA UNIÃO;#NE#;PMN;33;PARTIDO DA MOBILIZAÇÃO NACIONAL;1442;27;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;FORÇA DA UNIÃO;#NE#;PSDB;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;108;15;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PHS;31;PARTIDO HUMANISTA DA SOLIDARIEDADE;19;2;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PP;11;PARTIDO PROGRESSISTA;74;60;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PRB;10;PARTIDO REPUBLICANO BRASILEIRO;41;4;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PSDC;27;PARTIDO SOCIAL DEMOCRATA CRISTÃO;7;0;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;POR UM RIO GRANDE DO NORTE MELHOR;#NE#;PV;43;PARTIDO VERDE;294;10;200000000006
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;POR UM RIO GRANDE DO NORTE MELHOR;#NE#;PR;22;PARTIDO DA REPÚBLICA;922;53;200000000006
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;POR UM RIO GRANDE DO NORTE MELHOR;#NE#;PMDB;15;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;3015;100;200000000006
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;VITORIA DO POVO I;#NE#;PPS;23;PARTIDO POPULAR SOCIALISTA;0;2;200000000012
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;VITORIA DO POVO I;#NE#;PSB;40;PARTIDO SOCIALISTA BRASILEIRO;138;23;200000000012
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;C;VITORIA DO POVO I;#NE#;PTB;14;PARTIDO TRABALHISTA BRASILEIRO;420;17;200000000012
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;P;PARTIDO COMUNISTA BRASILEIRO;#NE#;PCB;21;PARTIDO COMUNISTA BRASILEIRO;1;1;200000000021
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;P;PARTIDO DOS TRABALHADORES;#NE#;PT;13;PARTIDO DOS TRABALHADORES;163;39;200000000011
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;P;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;#NE#;PRTB;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;0;0;200000000008
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;4;3;200000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;P;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;#NE#;PSTU;16;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;0;3;200000000015
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16012;ACARI;22;7;DEPUTADO ESTADUAL;P;PARTIDO TRABALHISTA CRISTÃO;#NE#;PTC;36;PARTIDO TRABALHISTA CRISTÃO;3;0;200000000001
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;3;GOVERNADOR;C;CORAGEM PRA MUDAR;#NE#;PDT;12;PARTIDO DEMOCRÁTICO TRABALHISTA;615;0;200000000014
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;3;GOVERNADOR;C;FORÇA DA UNIÃO;#NE#;DEM;25;DEMOCRATAS;2707;0;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;3;GOVERNADOR;C;VITORIA DO POVO;#NE#;PSB;40;PARTIDO SOCIALISTA BRASILEIRO;2753;0;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;3;GOVERNADOR;P;PARTIDO COMUNISTA BRASILEIRO;#NE#;PCB;21;PARTIDO COMUNISTA BRASILEIRO;8;0;200000000021
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;3;GOVERNADOR;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;10;0;200000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;5;SENADOR;C;CORAGEM PRA MUDAR;#NE#;PC do B;65;PARTIDO COMUNISTA DO BRASIL;36;0;200000000014
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;5;SENADOR;C;FORÇA DA UNIÃO;#NE#;DEM;25;DEMOCRATAS;4274;0;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;5;SENADOR;C;MUDANÇA E RENOVAÇÃO;#NE#;PSDC;27;PARTIDO SOCIAL DEMOCRATA CRISTÃO;108;0;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;5;SENADOR;C;POR UM RIO GRANDE DO NORTE MELHOR;#NE#;PMDB;15;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;3413;0;200000000006
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;5;SENADOR;C;VITORIA DO POVO;#NE#;PSB;40;PARTIDO SOCIALISTA BRASILEIRO;2956;0;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;5;SENADOR;C;VITORIA DO POVO;#NE#;PT;13;PARTIDO DOS TRABALHADORES;1081;0;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;5;SENADOR;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;13;0;200000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;CORAGEM PRA MUDAR II;#NE#;PC do B;65;PARTIDO COMUNISTA DO BRASIL;29;6;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;CORAGEM PRA MUDAR II;#NE#;PDT;12;PARTIDO DEMOCRÁTICO TRABALHISTA;7;29;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;CORAGEM PRA MUDAR II;#NE#;PRP;44;PARTIDO REPUBLICANO PROGRESSISTA;2;7;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;FORÇA DA UNIÃO;#NE#;DEM;25;DEMOCRATAS;1486;145;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;FORÇA DA UNIÃO;#NE#;PSC;20;PARTIDO SOCIAL CRISTÃO;0;1;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;FORÇA DA UNIÃO;#NE#;PSL;17;PARTIDO SOCIAL LIBERAL;1;3;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;FORÇA DA UNIÃO;#NE#;PTN;19;PARTIDO TRABALHISTA NACIONAL;0;3;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;FORÇA DA UNIÃO;#NE#;PMN;33;PARTIDO DA MOBILIZAÇÃO NACIONAL;75;5;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;FORÇA DA UNIÃO;#NE#;PSDB;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;616;64;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PHS;31;PARTIDO HUMANISTA DA SOLIDARIEDADE;5;3;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PP;11;PARTIDO PROGRESSISTA;2;26;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PRB;10;PARTIDO REPUBLICANO BRASILEIRO;0;7;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PSDC;27;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1;1;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;POR UM RIO GRANDE DO NORTE MELHOR;#NE#;PV;43;PARTIDO VERDE;84;5;200000000006
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;POR UM RIO GRANDE DO NORTE MELHOR;#NE#;PR;22;PARTIDO DA REPÚBLICA;885;32;200000000006
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;POR UM RIO GRANDE DO NORTE MELHOR;#NE#;PMDB;15;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1583;207;200000000006
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;VITORIA DO POVO;#NE#;PPS;23;PARTIDO POPULAR SOCIALISTA;508;20;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;VITORIA DO POVO;#NE#;PSB;40;PARTIDO SOCIALISTA BRASILEIRO;398;102;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;VITORIA DO POVO;#NE#;PTB;14;PARTIDO TRABALHISTA BRASILEIRO;2;8;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;C;VITORIA DO POVO;#NE#;PT;13;PARTIDO DOS TRABALHADORES;262;43;200000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;P;PARTIDO COMUNISTA BRASILEIRO;#NE#;PCB;21;PARTIDO COMUNISTA BRASILEIRO;4;6;200000000021
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;P;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;#NE#;PRTB;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;0;4;200000000008
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;2;2;200000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;6;DEPUTADO FEDERAL;P;PARTIDO TRABALHISTA CRISTÃO;#NE#;PTC;36;PARTIDO TRABALHISTA CRISTÃO;2;2;200000000001
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;CORAGEM PRA MUDAR II;#NE#;PC do B;65;PARTIDO COMUNISTA DO BRASIL;40;3;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;CORAGEM PRA MUDAR II;#NE#;PDT;12;PARTIDO DEMOCRÁTICO TRABALHISTA;89;83;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;CORAGEM PRA MUDAR II;#NE#;PRP;44;PARTIDO REPUBLICANO PROGRESSISTA;0;15;200000000017
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;FORÇA DA UNIÃO;#NE#;DEM;25;DEMOCRATAS;1300;141;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;FORÇA DA UNIÃO;#NE#;PSC;20;PARTIDO SOCIAL CRISTÃO;0;2;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;FORÇA DA UNIÃO;#NE#;PSL;17;PARTIDO SOCIAL LIBERAL;0;3;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;FORÇA DA UNIÃO;#NE#;PMN;33;PARTIDO DA MOBILIZAÇÃO NACIONAL;464;18;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;FORÇA DA UNIÃO;#NE#;PSDB;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;286;24;200000000009
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PHS;31;PARTIDO HUMANISTA DA SOLIDARIEDADE;55;5;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PP;11;PARTIDO PROGRESSISTA;123;53;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PRB;10;PARTIDO REPUBLICANO BRASILEIRO;63;14;200000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RN;RN;16055;AFONSO BEZERRA;54;7;DEPUTADO ESTADUAL;C;MUDANÇA E RENOVAÇÃO;#NE#;PSDC;27;PARTIDO SOCIAL DEMOCRATA CRISTÃO;11;0;200000000016
